gen,id,x,y,word
0,36,12,7,narwhal
0,59,6,10,common eider duck
0,13,8,14,newt
0,78,7,11,shrew
0,7,2,11,dik dikkir
0,48,14,5,rhinoceros
0,29,1,13,echidna
0,62,8,1,okapi
0,27,3,14,common eider duck
0,4,12,12,okapi
0,45,0,14,dik dikkir
0,52,1,0,shrew
0,67,1,3,echidna
0,25,15,11,zebra
0,75,5,2,zebra
0,16,5,8,ostrich
0,30,14,0,mongoose
0,18,3,15,vervet
0,32,0,9,common eider duck
0,68,0,5,pangolin
0,2,6,5,jaguarundi
0,55,7,9,newt
0,53,10,5,gazelle
0,77,12,3,cheetah
0,79,3,4,fossa
0,56,7,14,dik dikkir
0,6,0,6,pangolin
0,63,9,10,koala
0,72,1,10,sloth
0,17,0,1,okapi
0,34,11,8,newt
0,15,4,9,lemur
0,64,3,13,fossa
0,41,11,11,newt
0,74,11,15,newt
0,43,12,13,okapi
0,9,3,3,baboon
0,40,1,15,xenopus
0,22,0,15,numbat
0,47,7,2,okapi
0,10,9,14,newt
0,38,15,13,numbat
0,66,3,1,jaguarundi
0,3,4,4,gazelle
0,14,1,12,hedgehog
0,69,13,3,mongoose
0,65,9,1,kinkajou
0,73,14,13,shrew
0,58,9,7,rhinoceros
0,23,15,1,mongoose
0,26,12,15,shrew
0,31,10,13,wombat
0,57,2,15,pangolin
0,12,5,4,stingray
0,54,14,14,tarsier
0,20,4,3,impala
0,37,5,9,numbat
0,50,2,13,axolotl
0,39,10,14,lemur
0,49,2,12,echidna
0,61,8,2,okapi
0,46,13,5,rhinoceros
0,33,9,12,wombat
0,51,6,2,tarsier
0,0,2,0,cardinalfish
0,21,8,7,rhinoceros
0,5,13,14,uakari
0,76,5,10,numbat
0,28,2,10,sloth
0,35,15,8,kinkajou
0,11,0,7,tarsier
0,71,8,0,numbat
0,8,10,0,newt
0,1,11,2,cheetah
0,19,0,10,koala
0,44,1,8,newt
0,60,10,9,newt
0,70,12,0,jaguarundi
0,42,10,15,jaguarundi
0,24,9,6,rhinoceros
1,72,1,10,sloth
1,65,8,1,kinkajou
1,47,7,2,okapi
1,67,2,2,echidna
1,30,13,0,mongoose
1,42,10,15,coburg gazelle
1,7,2,11,dik dikkir
1,46,12,5,rhinoceros
1,9,4,2,baboon
1,56,7,14,okapi
1,41,10,12,newt
1,3,4,4,fossa
1,59,7,10,common eider duck
1,38,15,12,zebra
1,28,3,10,numbat
1,34,10,8,newt
1,5,12,14,uakari
1,1,12,1,cheetah
1,8,11,1,cheetah
1,19,0,10,sloth
1,23,0,2,mongoose
1,58,9,7,newt
1,78,7,12,shrew
1,21,8,7,newt
1,16,4,8,ostrich
1,53,11,5,rhinoceros
1,71,9,15,numbat
1,13,9,14,numbat
1,54,13,15,olingo
1,4,11,12,okapi
1,10,8,15,okapi
1,15,4,9,sloth
1,2,7,5,jaguarundi
1,31,9,13,wombat
1,52,1,0,shrew
1,77,12,3,cheetah
1,24,9,5,rhinoceros
1,76,4,11,numbat
1,11,1,7,newt
1,32,15,10,sloth
1,75,5,2,zebra
1,74,10,0,newt
1,66,4,1,jaguarundi
1,33,10,11,okapi
1,29,1,13,echidna
1,26,12,15,shrew
1,17,15,2,mongoose
1,51,6,2,tarsier
1,50,2,13,axolotl
1,40,1,15,xenopus
1,43,11,14,okapi
1,64,4,14,fossa
1,36,13,8,narwhal
1,6,15,7,pangolin
1,60,9,8,newt
1,57,1,14,pangolin
1,44,2,7,newt
1,48,15,4,rhinoceros
1,45,15,15,numbat
1,63,9,10,marsupial mole
1,12,6,3,stingray
1,49,2,12,echidna
1,62,7,0,okapi
1,20,4,3,impala
1,18,4,15,vervet
1,68,1,4,pangolin
1,22,0,15,numbat
1,14,0,13,hedgehog
1,73,15,13,shrew
1,37,5,9,numbat
1,0,2,0,cardinalfish
1,61,8,2,okapi
1,55,7,8,newt
1,25,0,12,zebra
1,69,14,4,mongoose
1,79,3,4,fossa
1,27,2,14,common eider duck
1,35,0,8,newt
1,70,12,0,serval
1,39,10,14,okapi
2,62,8,0,okapi
2,10,9,14,okapi
2,49,3,12,echidna
2,66,5,1,okapi
2,40,0,14,zebra
2,35,15,9,newt
2,76,4,10,numbat
2,28,3,10,numbat
2,45,15,15,numbat
2,79,3,3,fossa
2,64,3,15,fossa
2,54,14,14,olingo
2,78,6,13,okapi
2,5,12,14,uakari
2,58,9,7,newt
2,11,1,7,pangolin
2,22,0,15,numbat
2,38,0,11,sloth
2,29,0,13,echidna
2,36,14,9,nyala
2,42,10,15,coburg gazelle
2,47,7,2,okapi
2,19,15,11,sloth
2,61,8,3,okapi
2,14,15,14,hedgehog
2,43,12,13,okapi
2,73,15,13,shrew
2,34,10,9,newt
2,65,8,1,kinkajou
2,18,5,14,vervet
2,46,12,6,rhinoceros
2,53,11,5,rhinoceros
2,9,3,2,fossa
2,23,0,2,mongoose
2,20,5,3,impala
2,13,8,14,numbat
2,60,9,9,newt
2,27,2,14,common eider duck
2,0,2,0,cardinalfish
2,8,10,1,cheetah
2,41,9,12,newt
2,55,8,7,newt
2,25,1,13,zebra
2,1,13,2,cheetah
2,24,10,6,rhinoceros
2,75,6,2,zebra
2,57,1,14,pangolin
2,72,0,9,sloth
2,71,9,15,okapi
2,69,15,5,pangolin
2,33,10,11,bushbuck
2,68,0,4,rhinoceros
2,17,15,2,mongoose
2,37,6,8,numbat
2,2,8,5,jaguarundi
2,30,13,1,cheetah
2,26,12,15,newt
2,21,8,8,newt
2,31,10,13,okapi
2,52,0,0,shrew
2,70,12,1,serval
2,7,2,11,numbat
2,50,1,12,axolotl
2,12,6,3,stingray
2,6,0,8,pangolin
2,56,6,14,okapi
2,15,5,10,sloth
2,32,15,10,newt
2,39,10,14,okapi
2,48,15,3,rhinoceros
2,59,8,9,common eider duck
2,3,4,3,fossa
2,67,1,3,echidna
2,77,12,2,serval
2,63,9,11,okapi
2,74,11,15,newt
2,51,6,1,okapi
2,16,3,7,ostrich
2,4,11,13,okapi
2,44,2,7,newt
3,79,3,3,fossa
3,10,9,14,okapi
3,26,12,15,serval
3,77,11,2,serval
3,19,15,11,newt
3,1,12,3,cheetah
3,21,8,8,newt
3,44,1,7,newt
3,37,5,9,numbat
3,78,6,13,okapi
3,69,0,5,rhinoceros
3,24,10,5,rhinoceros
3,4,11,13,okapi
3,27,2,14,pangolin
3,35,15,9,newt
3,62,9,0,okapi
3,2,9,6,rhinoceros
3,39,10,14,okapi
3,46,13,7,rhinoceros
3,38,0,11,newt
3,65,8,2,kinkajou
3,33,11,11,okapi
3,52,1,1,shrew
3,59,8,10,newt
3,58,8,6,newt
3,28,4,9,numbat
3,8,10,1,serval
3,56,7,13,okapi
3,3,4,3,fossa
3,6,1,9,pangolin
3,40,0,14,zebra
3,7,3,10,numbat
3,13,9,13,okapi
3,50,1,12,zebra
3,42,11,14,coburg gazelle
3,17,15,2,rhinoceros
3,22,1,0,shrew
3,66,4,1,fossa
3,15,5,10,sloth
3,25,1,13,zebra
3,14,14,15,baboon
3,43,12,13,okapi
3,36,13,10,nyala
3,57,2,15,pangolin
3,31,10,12,reedbuck
3,18,5,14,okapi
3,61,8,4,sitatunga
3,16,3,6,ostrich
3,5,12,14,uakari
3,55,7,8,newt
3,29,15,13,echidna
3,70,13,0,serval
3,60,10,8,newt
3,41,8,11,tailed frogs
3,49,2,13,sloth bear
3,34,9,8,newt
3,32,15,10,newt
3,23,0,3,rhinoceros
3,47,6,3,okapi
3,30,13,1,cheetah
3,63,10,10,okapi
3,0,2,1,cardinalfish
3,54,14,14,olingo
3,71,8,0,okapi
3,73,15,12,shrew
3,20,4,4,fossa
3,68,1,4,rhinoceros
3,67,2,3,echidna
3,12,5,2,stingray
3,45,15,0,numbat
3,64,4,0,fossa
3,51,7,0,okapi
3,48,14,3,rhinoceros
3,53,11,6,rhinoceros
3,9,3,2,fossa
3,75,6,2,okapi
3,72,1,10,sloth
3,11,2,8,pangolin
3,74,11,0,serval
3,76,4,10,numbat
4,47,5,3,fossa
4,21,8,8,newt
4,7,4,9,numbat
4,62,9,0,okapi
4,2,8,7,newt
4,55,7,9,newt
4,70,12,0,serval
4,49,2,12,zebra
4,48,15,3,gaur
4,42,12,14,okapi
4,61,8,5,sitatunga
4,57,3,0,pangolin
4,32,14,9,pangolin
4,35,15,10,pangolin
4,60,10,8,okapi
4,23,0,2,numbat
4,67,2,2,echidna
4,31,10,12,reedbuck
4,39,10,14,okapi
4,16,4,5,ostrich
4,50,2,11,zebra
4,12,5,2,elands
4,65,9,3,kinkajou
4,20,5,4,fossa
4,34,9,7,okapi
4,66,4,1,fossa
4,53,12,7,rhinoceros
4,3,3,4,fossa
4,37,5,9,numbat
4,38,0,10,pangolin
4,41,8,11,okapi
4,29,14,12,echidna
4,64,3,1,fossa
4,14,14,15,marmoset
4,11,3,9,pangolin
4,0,2,1,cardinalfish
4,5,13,15,uakari
4,43,12,12,okapi
4,15,5,10,numbat
4,73,15,12,newt
4,59,7,10,okapi
4,56,8,12,okapi
4,8,11,2,serval
4,51,6,15,okapi
4,40,15,14,zebra
4,19,15,11,newt
4,45,0,1,numbat
4,78,7,14,okapi
4,10,9,14,okapis
4,30,13,1,cheetah
4,79,2,3,dwarf crocodile
4,68,1,3,rhinoceros
4,22,1,15,shrew
4,58,7,7,newt
4,13,8,14,okapi
4,36,14,10,nyala
4,17,15,1,numbat
4,52,2,0,shrew
4,44,1,6,newt
4,69,0,4,rhinoceros
4,54,14,13,olingo
4,26,12,15,serval
4,28,4,8,numbat
4,74,11,0,serval
4,27,2,14,pangolin
4,75,5,1,okapi
4,25,0,13,zebra
4,1,11,4,cheetah
4,18,5,15,okapi
4,77,12,1,serval
4,33,11,11,okapi
