gen,id,x,y,word
0,69,5,11,ostrich
0,26,11,15,wolverine
0,54,15,13,caecilian
0,70,8,0,lemur
0,77,0,11,rhinoceros
0,29,1,0,giraffe
0,44,9,8,numbat
0,56,5,1,red eared slider
0,30,5,12,mainland beaver
0,37,11,11,dugong
0,1,9,14,cheetah
0,20,6,14,tarantula
0,58,6,5,vulture
0,2,4,1,ibex
0,5,12,0,wolverine
0,42,12,2,dugong
0,40,14,12,eastern box turtle
0,46,1,7,vulture
0,35,6,1,pangolin
0,14,2,2,addax goat
0,52,9,13,pangolin
0,73,3,4,yak
0,50,15,0,uromastyx lizard
0,38,7,1,axolotl
0,60,6,13,lemur
0,7,8,8,numbat
0,41,14,4,pangolin
0,72,2,13,axolotl
0,12,12,10,fox
0,65,5,7,yak
0,4,1,5,yak
0,28,9,7,anteater
0,16,8,11,newt
0,32,12,6,dugong
0,76,1,3,rhinoceros
0,0,0,5,web footed otter
0,21,13,14,newt
0,15,12,8,bengal tiger
0,53,15,1,axolotl
0,22,5,15,xenopus frog
0,10,9,11,newt
0,45,13,5,sloth
0,63,2,3,rhinoceros
0,36,10,10,giraffe
0,11,15,3,qapik owl
0,75,7,6,vulture
0,79,4,11,newt
0,62,15,7,moose
0,8,4,5,komodo dragon
0,24,7,11,ostrich
0,9,15,4,pangolin
0,18,12,4,ostrich
0,27,9,6,sloth
0,67,2,5,yak
0,34,6,11,ostrich
0,23,12,5,numbat
0,43,0,10,rhinoceros
0,13,10,9,stingray
0,74,4,14,vulture
0,64,4,12,yak
0,6,15,15,axolotl
0,71,7,0,lemur
0,55,12,11,fox
0,47,7,10,vulture
0,33,0,3,grevy zebra
0,49,5,2,axolotl
0,51,5,13,lanner falcon
0,17,13,2,lemur
0,31,5,0,eastern box turtle
0,39,2,9,giraffe
0,19,14,8,okapi
0,61,9,9,lammergeier
0,48,8,1,lemur
0,66,6,6,qapik owl
0,68,12,13,newt
0,78,3,8,giraffe
0,25,0,7,vulture
0,59,14,1,dugong
0,3,7,12,yak
0,57,4,13,komodo dragon
1,76,1,3,rhinoceros
1,64,3,11,yak
1,23,13,4,sloth
1,21,13,13,newt
1,69,5,11,ostrich
1,57,3,14,komodo dragon
1,4,0,4,yak
1,20,6,14,tarantula
1,34,5,10,silky terrier dog
1,26,12,0,wolverine
1,67,3,5,muskox
1,31,5,1,eastern box turtle
1,5,11,1,wolverine
1,74,4,14,eagle
1,52,9,13,pangolin
1,41,14,4,tenrec
1,24,7,11,ostrich
1,28,9,7,anteater
1,18,12,4,ostrich
1,61,9,9,lammergeier
1,15,11,9,dugong
1,39,2,8,giraffe
1,25,0,6,vulture
1,13,10,9,stingray
1,62,15,8,moose
1,27,8,5,sloth
1,65,5,8,yak
1,14,3,1,addax goat
1,48,8,1,lemur
1,78,3,7,giraffe
1,30,5,12,mainland beaver
1,11,15,3,qapik owl
1,77,15,12,rhinoceros
1,70,9,0,lemur
1,51,5,13,lanner falcon
1,6,14,14,axolotl
1,9,15,4,pangolin
1,55,13,11,fox
1,3,7,12,lemur
1,22,5,14,xenopus frog
1,46,1,7,vulture
1,50,15,1,uromastyx lizard
1,63,3,2,giraffe
1,72,1,13,axolotl
1,47,7,10,vulture
1,37,11,11,dugong
1,32,12,6,dugong
1,60,6,13,lemur
1,56,4,0,red eared slider
1,43,1,11,rhinoceros
1,33,15,2,grevy zebra
1,38,8,2,axolotl
1,45,13,5,sloth
1,1,8,13,cheetah
1,0,15,5,web footed otter
1,19,13,8,okapi
1,8,5,4,komodo dragon
1,16,8,11,newt
1,44,9,8,numbat
1,2,4,1,rhinoceros
1,12,13,10,fox
1,58,7,6,vulture
1,42,11,2,dugong
1,75,8,6,vulture
1,71,6,15,lemur
1,36,10,10,dugong
1,54,14,13,rhinoceros
1,79,4,11,newt
1,53,14,1,axolotl
1,68,13,12,bullhead shark
1,49,5,2,rhinoceros
1,29,2,1,giraffe
1,7,8,9,numbat
1,35,6,2,pangolin
1,17,14,3,pangolin
1,73,3,4,yak
1,59,14,2,dugong
1,10,8,12,newt
1,40,14,12,eastern box turtle
1,66,6,6,vulture
2,23,13,4,sloth
2,65,6,7,numbat
2,35,7,3,pangolin
2,76,1,2,rhinoceros
2,56,5,15,red eared slider
2,33,0,2,grevy zebra
2,36,11,10,okapi
2,51,5,13,lanner falcon
2,61,9,9,lammergeier
2,7,7,8,numbat
2,39,1,9,giraffe
2,59,13,3,dugong
2,10,9,12,cheetah
2,18,12,4,ostrich
2,15,12,10,fox
2,66,7,6,vulture
2,24,8,11,ostrich
2,26,12,15,rhinoceros
2,43,0,12,rhinoceros
2,27,8,5,sloth
2,2,4,2,pangolin
2,45,13,5,sloth
2,8,6,3,pangolin
2,73,2,3,giraffe
2,52,8,14,pangolin
2,62,14,7,moose
2,1,8,12,cheetah
2,0,15,5,vulture
2,6,15,15,axolotl
2,53,15,2,axolotl
2,60,5,12,lemur
2,64,3,12,yak
2,13,9,8,numbat
2,22,5,14,xenopus frog
2,68,13,12,bullhead shark
2,71,6,15,lemur
2,25,0,6,vulture
2,79,3,10,newt
2,19,12,9,okapi
2,63,3,2,giraffe
2,41,14,4,tenrec
2,75,8,7,vulture
2,47,6,10,vulture
2,67,4,4,muskox
2,74,3,13,eagle
2,55,13,11,fox
2,72,1,14,axolotl
2,44,10,7,dugong
2,11,15,3,qapik owl
2,38,8,2,lemur
2,48,8,1,lemur
2,54,13,14,rhinoceros
2,28,9,6,anteater
2,77,15,11,rhinoceros
2,31,5,1,rhinoceros
2,46,1,6,vulture
2,4,1,4,yak
2,14,3,0,addax goat
2,21,12,12,newt
2,9,0,5,yak
2,30,4,11,newt
2,57,4,13,komodo dragon
2,5,11,1,wolverine
2,40,15,13,rhinoceros
2,49,5,2,pangolin
2,42,12,2,dugong
2,29,2,1,giraffe
2,3,6,11,lemur
2,78,4,7,giraffe
2,50,14,1,uromastyx lizard
2,69,5,11,ostrich
2,58,6,5,vulture
2,70,10,15,lemur
2,32,11,6,dugong
2,34,4,10,silky terrier dog
2,17,14,3,pangolin
2,16,9,10,newt
2,20,6,14,tarantula
2,12,14,11,fox
2,37,10,11,cheetah
3,42,13,1,dugong
3,0,15,5,vulture
3,37,11,12,cheetah
3,55,13,10,rhinoceros
3,47,5,11,ostrich
