gen,id,x,y,word
0,30,11,6,tapirus
0,2,3,7,dolphin
0,23,11,8,cheetah
0,15,9,4,kangaroo
0,13,7,2,baboon
0,26,1,10,fennec fox
0,0,8,6,kangaroo
0,40,12,15,common marmoset
0,24,8,5,lemur
0,66,11,13,kangaroo
0,34,0,15,capybara
0,25,11,5,pronghorn
0,3,11,12,hippopotamus
0,57,15,11,fossa
0,5,15,10,fossa
0,12,7,4,hippopotamus
0,76,9,10,penguin
0,8,1,13,axolotl
0,53,9,15,common marmoset
0,69,3,5,meerkats
0,72,9,8,dolphin
0,19,15,12,wallaby
0,58,0,7,lynx
0,11,10,15,capybara
0,78,13,7,rhinoceros
0,63,0,10,gazelle
0,49,2,15,steller's sea eagle
0,55,4,4,okapi
0,33,5,0,common marmoset
0,1,11,7,cheetah
0,36,7,10,shoebill stork
0,68,15,15,axolotl
0,52,11,4,dk dik disk
0,45,4,3,okapi
0,50,15,9,hunting leopards
0,21,4,11,fossa
0,9,7,12,uakari
0,4,13,12,steller's sea eagle
0,74,7,13,dolphin
0,48,6,0,hedgehog
0,7,13,9,common marmoset
0,64,14,14,capybara
0,16,2,14,hedgehog
0,39,1,11,shoebill stork
0,37,15,0,axolotl
0,42,14,10,gazelle
0,60,7,15,dolphin
0,79,11,3,uakari
0,14,2,0,cassowary
0,17,4,0,tarsier
0,20,10,10,penguin
0,61,0,12,echidna
0,28,8,7,dolphin
0,70,10,13,kangaroo
0,6,9,5,kangaroo
0,41,13,10,fossa
0,56,2,1,tarsier
0,18,3,10,snow leopard
0,44,15,2,wallaby
0,77,6,14,dolphin
0,31,7,5,kangaroo
0,10,11,0,capybara
0,67,3,15,hippopotamus
0,38,15,7,cheetah
0,29,12,1,capybara
0,35,12,9,lemur
0,32,14,15,capybara
0,51,5,9,snow leopard
0,71,3,9,new world monkey
0,43,9,6,impala
0,59,6,4,snow leopard
0,54,0,2,steller's sea eagle
0,73,4,5,okapi
0,27,2,4,tapirus
0,46,12,3,ostrich
0,47,3,11,fossa
0,75,12,7,fossa
0,62,7,7,lemur
0,22,13,8,hedgehog
0,65,1,3,tapirus
1,2,2,8,dolphin
1,17,4,0,dolphin
1,7,13,9,common marmoset
1,58,1,8,dolphin
1,24,9,6,lemur
1,26,1,9,fennec fox
1,36,8,10,shoebill stork
1,6,10,4,kangaroo
1,27,1,5,tapirus
1,46,11,4,kangaroo
1,57,15,11,fossa
1,12,7,3,baboon
1,25,10,5,pronghorn
1,79,10,2,capybara
1,33,4,1,common marmoset
1,47,3,11,fossa
1,31,7,5,kangaroo
1,77,5,15,dolphin
1,18,4,11,fossa
1,65,2,4,tapirus
1,29,11,2,capybara
1,14,2,0,cassowary
1,59,6,4,okapi
1,32,13,15,capybara
1,50,15,9,tibetan wild asses
1,71,4,8,new world monkey
1,74,8,14,dolphin
1,0,8,6,dolphin
1,28,7,6,dolphin
1,39,2,12,shoebill stork
1,35,13,8,cheetah
1,73,4,6,reedbuk
1,22,12,8,hedgehog
1,42,14,10,gazelle
1,67,3,15,hippopotamus
1,60,7,15,dolphin
1,55,4,4,okapi
1,19,14,12,capybara
1,52,12,4,dk dik disk
1,70,9,13,dolphin
1,8,1,14,axolotl
1,63,0,11,gazelle
1,68,15,14,axolotl
1,4,13,11,steller's sea eagle
1,62,8,8,lemur
1,16,2,14,axolotl
1,48,7,0,greater bilbies
1,49,3,14,hippopotamus
1,10,11,1,capybara
1,23,12,7,cheetah
1,21,3,12,fossa
1,3,11,12,kangaroo
1,69,3,4,meerkats
1,61,1,12,echidna
1,75,13,7,fossa
1,38,14,7,rhinoceros
1,1,11,8,cheetah
1,56,1,1,tarsier
1,15,9,4,wallaby
1,53,9,15,capybara
1,54,15,3,steller's sea eagle
1,34,15,0,capybara
1,30,12,6,tapirus
1,43,10,7,impala
1,72,9,8,impala
1,64,15,13,axolotl
1,11,10,15,capybara
1,76,10,11,hippopotamus
1,20,10,9,penguin
1,44,15,1,capybara
1,51,6,9,snow leopard
1,66,11,13,kangaroo
1,37,0,0,axolotl
1,45,5,3,okapi
1,78,14,6,rhinoceros
1,40,12,0,capybara
1,9,8,12,uakari
1,13,6,3,baboon
1,5,14,9,fossa
1,41,12,11,fossa
2,71,4,9,new world monkey
2,67,4,15,dolphin
2,44,0,1,axolotl
2,32,14,15,axolotl
2,1,11,8,cheetah
2,2,2,7,dolphin
2,78,15,5,rhinoceros
2,8,0,15,axolotl
2,65,2,3,tapirus
2,42,14,10,fossa
2,26,2,10,fennec fox
2,55,4,4,okapi
2,24,9,6,lemur
2,7,12,10,common marmoset
2,11,9,15,capybara
2,33,4,2,okapi
2,17,4,0,orca
2,23,12,7,cheetah
2,46,12,5,kangaroo
2,0,8,6,dolphin
2,59,7,4,okapi
2,74,8,13,capybara
2,51,7,9,snow leopard
2,36,8,11,shoebill stork
2,9,7,12,capybara
2,16,2,13,axolotl
2,15,9,3,pronghorn
2,56,1,1,capybara
2,72,9,8,deer antelope
2,10,12,1,capybara
2,76,9,10,hippopotamus
2,22,12,8,cheetah
2,61,2,12,echidna
2,45,5,2,okapi
2,63,1,12,gazelle
2,34,15,0,axolotl
2,57,15,11,fossa
2,53,8,0,capybara
2,27,0,4,tapirus
2,20,10,9,penguin
2,62,9,7,impala
2,48,6,15,greater bilbies
2,58,0,8,beluga whale
2,49,4,14,fossa
2,52,12,4,tapirus
2,40,12,0,capybara
2,29,11,2,capybara
2,13,6,3,sitatunga
2,68,15,14,axolotl
2,60,7,15,dolphin
2,3,11,11,kangaroo
2,5,14,9,fossa
2,43,10,7,impala
2,12,7,3,okapi
2,19,13,13,kangaroo
2,25,9,4,pronghorn
2,38,15,6,rhinoceros
2,50,15,9,dolphin
2,37,0,0,axolotl
2,21,4,13,fossa
2,30,13,5,tapirus
2,64,0,13,axolotl
2,73,5,5,dolphin
2,31,7,5,kangaroo
2,28,6,5,dolphin
2,54,14,2,steller's sea eagle
2,66,12,13,kangaroo
2,41,12,12,fossa
2,70,9,14,capybara
2,79,11,1,capybara
2,6,11,3,kangaroo
2,47,3,11,fossa
2,39,1,13,shoebill stork
2,69,3,4,tapirus
2,18,5,12,fossa
2,77,6,14,dolphin
2,14,1,15,cassowary
2,75,13,7,cheetah
2,4,13,11,gazelle
2,35,14,8,cheetah
3,31,7,5,dolphin
3,36,9,12,shoebill stork
3,14,1,15,cassowary
3,42,14,10,fossa
3,30,14,4,tapirus
3,11,10,15,capybara
3,49,4,14,fossa
3,34,14,15,axolotl
3,33,5,3,okapi
3,5,14,9,fossa
3,62,10,6,dolphin
3,24,9,6,lemur
3,50,0,10,fossa
3,68,15,14,axolotl
3,55,4,5,okapi
3,46,12,4,kangaroo
3,22,11,9,cheetah
3,71,5,8,new world monkey
3,1,12,9,cheetah
3,6,11,3,kangaroo
3,78,14,6,rhinoceros
3,21,4,13,fossa
3,27,15,5,tapirus
3,16,3,13,axolotl
3,29,11,2,capybara
3,47,4,12,fossa
3,3,11,10,kangaroo
3,52,11,4,tapirus
3,48,5,14,greater bilbies
3,60,6,14,capybara
3,13,7,2,sitatunga
3,32,15,15,axolotl
3,25,10,4,pronghorn
3,76,10,11,hippopotamus
3,18,5,13,fossa
3,44,15,2,axolotl
3,72,9,9,penguin
3,70,9,14,capybara
3,57,15,11,fossa
3,64,0,13,axolotl
3,65,2,3,tapirus
3,53,7,15,capybara
3,19,13,13,kangaroo
3,66,12,14,kangaroo
3,69,3,3,tapirus
3,0,9,5,sperm whale
3,9,7,12,capybara
3,61,3,11,echidna
3,23,11,7,cheetah
3,74,8,13,capybara
3,79,11,0,capybara
3,10,12,1,capybara
3,40,12,0,capybara
3,20,10,9,kangaroo
3,2,1,6,dolphin
3,28,6,6,dolphin
3,58,0,8,narwhal
3,38,15,6,rhinoceros
3,51,6,10,snow leopard
3,17,4,1,orca
3,43,10,7,impala
3,73,5,5,okapi
3,39,0,12,shoebill stork
3,67,4,15,fossa
3,7,12,10,cheetah
3,12,6,2,okapi
3,8,1,0,axolotl
3,75,13,7,cheetah
3,54,14,1,steller's sea eagle
3,26,1,11,gazelle
3,77,5,15,fossa
3,41,12,12,fossa
3,59,6,5,okapi
3,4,13,11,gazelle
3,35,13,9,cheetah
3,37,0,0,axolotl
3,15,10,3,pronghorn
3,45,5,1,okapi
3,63,1,12,gazelle
3,56,2,0,capybara
4,12,6,2,okapi
4,60,6,15,okapi
4,29,12,2,capybara
4,38,0,5,rhinoceros
4,20,10,9,kangaroo
4,39,15,12,shoebill stork
4,75,13,6,cheetah
4,7,13,11,cheetah
4,35,13,9,cheetah
4,68,15,13,hellbender
4,27,14,5,rhinoceros
4,11,9,14,capybara
4,32,15,15,axolotl
4,46,11,5,kangaroo
4,52,10,3,naked mole rat
4,41,12,12,fossa
4,55,5,4,okapi
4,51,5,11,snow leopard
4,30,14,3,tapirus
4,63,1,12,gazelle
4,79,10,1,capybara
4,24,9,6,impala
4,13,7,3,sitatunga
4,64,1,14,axolotl
4,50,15,10,fossa
4,59,5,6,okapi
4,78,15,5,rhinoceros
4,61,2,12,echidna
4,26,2,10,gazelle
4,47,4,12,fossa
4,42,14,10,fossa
4,23,10,8,cheetah
4,53,8,0,capybara
4,17,5,0,okapi
4,73,4,4,okapi
4,8,1,1,axolotl
4,44,15,1,axolotl
4,6,10,2,kangaroo
4,54,14,1,steller's sea eagle
4,9,7,13,capybara
4,0,10,5,kangaroo
4,10,12,1,capybara
4,22,11,9,cheetah
4,18,5,13,fossa
4,1,12,8,cheetah
4,58,1,8,narwhal
4,66,11,15,fennec fox
4,57,14,12,cheetah
4,43,10,7,dolphin
4,65,2,3,tapirus
4,69,2,4,dolphin
4,34,13,0,axolotl
4,4,12,11,kangaroo
4,25,10,4,pronghorn
4,2,1,5,dolphin
4,62,10,6,dolphin
4,40,12,15,capybara
4,37,15,0,axolotl
4,5,14,9,cheetah
4,19,12,14,kangaroo
4,70,9,13,capybara
4,48,5,14,greater bilbies
4,28,6,6,dolphin
4,33,5,3,okapi
4,77,5,15,capybara
4,67,3,15,capybara
4,21,4,13,fossa
4,15,11,3,capybara
4,72,9,8,kangaroo
4,74,8,13,capybara
4,31,6,4,sitatunga
4,36,8,12,capybara
4,16,2,13,axolotl
4,76,9,12,hippopotamus
4,71,5,7,new world monkey
4,14,1,15,cassowary
4,3,11,11,kangaroo
4,49,4,14,fossa
4,45,5,1,okapi
4,56,3,0,capybara
5,18,5,14,okapi
5,16,2,13,axolotl
5,3,11,11,fossa
5,12,7,2,okapi
5,2,0,4,dolphin
5,31,6,4,sitatunga
5,22,12,8,cheetah
5,52,10,2,naked mole rat
5,70,9,13,capybara
5,50,14,11,cheetah
5,69,1,5,dolphin
5,48,4,15,okapi
5,19,13,15,kangaroo
5,27,15,6,rhinoceros
5,51,5,10,snow leopard
5,65,1,3,dolphin
5,68,0,14,eastern newt
5,11,9,14,capybara
5,61,3,11,fossa
5,29,12,3,capybara
5,25,11,4,kangaroo
5,41,12,12,fossa
5,35,13,9,cheetah
5,59,4,5,okapi
5,75,14,5,cheetah
5,38,0,5,rhinoceros
5,4,12,11,kangaroo
5,73,3,4,okapi
5,66,12,0,capybara
5,10,12,1,capybara
5,67,3,14,capybara
5,64,0,15,axolotl
5,49,4,14,lava lizard
5,26,1,10,gazelle
5,17,4,0,okapi
5,55,4,4,okapi
5,30,15,4,tapirus
5,47,5,13,fossa
5,63,2,12,fossa
5,24,9,6,dolphin
5,43,10,7,dolphin
5,76,9,12,hippopotamus
5,42,15,9,fossa
5,54,15,2,steller's sea eagle
5,32,14,0,kangaroo
5,77,5,15,okapi
5,23,11,7,cheetah
5,39,0,13,shoebill stork
5,34,13,1,axolotl
5,28,5,5,okapi
5,5,14,8,cheetah
5,46,11,5,kangaroo
5,53,8,15,capybara
5,57,15,11,cheetah
5,8,0,1,axolotl
5,44,15,1,axolotl
5,21,4,12,fossa
5,15,12,4,capybara
5,13,6,3,pronghorn
5,72,9,8,wallaby
5,58,0,7,narwhal
5,71,5,8,new world monkey
5,14,1,15,capybara
5,1,12,7,cheetah
5,6,9,1,kangaroo
5,0,10,5,kangaroo
5,7,13,10,cheetah
5,62,10,6,cheetah
5,9,7,13,capybara
5,60,6,15,okapi
5,74,8,13,capybara
5,40,11,14,capybara
5,33,4,2,okapi
5,20,10,8,dolphin
5,56,2,0,capybara
5,78,15,5,rhinoceros
5,45,5,2,okapi
5,37,15,0,axolotl
5,79,9,2,kangaroo
5,36,7,11,capybara
6,15,12,4,capybara
6,13,7,4,pronghorn
6,38,0,6,rhinoceros
6,61,4,11,fossa
6,41,13,12,fossa
6,72,8,8,rhebok
6,66,11,0,fennec fox
6,52,10,2,naked mole rat
6,53,7,0,okapi
6,19,12,15,kangaroo
6,11,8,14,capybara
6,60,6,15,okapi
6,47,6,14,okapi
6,17,4,0,okapi
6,45,5,3,okapi
6,74,7,14,okapi
6,64,0,15,axolotl
6,65,1,2,dolphin
6,25,11,3,kangaroo
6,18,5,14,okapi
6,1,13,8,cheetah
6,43,9,8,dolphin
6,37,15,0,axolotl
6,30,15,4,rhinoceros
6,16,2,13,axolotl
6,79,9,2,kangaroo
6,29,11,4,kangaroo
6,31,5,4,okapi
6,75,13,4,cheetah
6,7,13,11,cheetah
6,23,12,7,cheetah
6,44,15,1,axolotl
6,27,14,7,rhinoceros
6,33,5,1,okapi
6,0,10,5,dolphin
6,78,0,4,rhinoceros
6,2,15,3,rhinoceros
6,67,3,13,capybara
6,42,0,9,cheetah
6,56,1,0,axolotl
6,63,2,11,tayra
6,14,1,14,axolotl
6,32,13,0,kangaroo
6,12,6,1,okapi
6,35,13,9,cheetah
6,62,10,6,cheetah
6,73,2,5,okapi
6,24,9,6,cheetah
6,40,11,15,kangaroo
6,5,14,9,cheetah
6,34,14,2,axolotl
6,36,8,10,capybara
6,54,14,3,cheetah
6,69,2,4,okapi
6,68,15,13,eastern newt
6,6,10,0,kangaroo
6,51,5,9,snow leopard
6,8,0,1,axolotl
6,76,10,13,capybara
6,4,12,10,cheetah
6,46,11,5,kangaroo
6,48,3,15,okapi
6,3,10,10,fossa
6,26,0,10,cheetah
6,71,5,7,new world monkey
6,57,15,11,cheetah
6,39,15,12,shoebill stork
6,21,3,12,fossa
6,28,5,5,okapi
6,77,5,15,okapi
6,22,11,8,cheetah
6,9,8,12,capybara
6,20,10,7,dolphin
6,59,4,5,okapi
6,55,4,4,okapi
6,50,14,11,cheetah
6,70,9,13,capybara
6,10,12,0,kangaroo
6,58,15,8,rhinoceros
6,49,4,14,capybara
7,9,8,11,capybara
7,58,15,8,rhinoceros
7,51,4,8,snow leopard
7,46,11,5,cheetah
7,13,7,3,pronghorn
7,50,14,11,cheetah
7,38,1,6,rhinoceros
7,76,10,12,capybara
7,4,12,10,capybara
7,2,14,4,rhinoceros
7,53,8,0,okapi
7,59,5,5,okapi
7,54,14,3,rhinoceros
7,44,14,0,axolotl
7,75,13,4,rhinoceros
7,63,2,11,tayra
7,29,10,3,kangaroo
7,21,3,12,fossa
7,56,1,0,axolotl
7,15,12,4,kangaroo
7,70,10,14,giant otter
7,1,13,8,rhinoceros
7,42,0,9,cheetah
7,67,2,14,capybara
7,3,11,11,capybara
7,20,10,8,cheetah
7,14,1,14,axolotl
7,19,12,15,kangaroo
7,31,4,5,okapi
7,43,9,7,dolphin
7,48,3,15,okapi
7,25,12,2,kangaroo
7,17,4,0,okapi
7,65,2,1,dolphin
7,61,3,11,fossa
7,45,5,3,okapi
7,18,5,14,okapi
7,41,14,13,fossa
7,16,2,13,axolotl
7,7,13,11,cheetah
7,37,0,0,axolotl
7,8,0,1,axolotl
7,72,7,8,rhebok
7,24,8,7,cheetah
7,22,12,8,cheetah
7,30,15,4,rhinoceros
7,73,2,4,okapi
7,40,10,15,kangaroo
7,5,13,10,cheetah
7,27,14,7,rhinoceros
7,66,11,0,kangaroo
7,52,9,3,naked mole rat
7,64,1,15,axolotl
7,62,11,7,cheetah
7,34,13,3,rhinoceros
7,55,3,3,okapi
7,26,1,10,cheetah
7,60,6,15,okapi
7,74,7,14,okapi
7,68,0,12,cheetah
7,0,9,5,dolphin
7,35,13,9,cheetah
7,79,9,2,kangaroo
7,33,5,2,okapi
7,11,8,15,okapi
7,28,6,5,okapi
7,39,0,13,shoebill stork
7,77,5,15,okapi
7,36,9,11,capybara
7,78,1,3,rhinoceros
7,47,7,13,okapi
7,71,6,7,new world monkey
7,10,13,15,kangaroo
7,32,13,0,kangaroo
7,12,7,1,okapi
7,69,2,3,okapi
7,49,4,14,okapi
7,23,11,6,cheetah
7,6,10,1,kangaroo
7,57,15,11,cheetah
8,27,14,7,rhinoceros
8,50,14,11,cheetah
8,28,7,5,okapi
8,17,4,0,okapi
8,19,13,14,potoroo
8,1,12,9,rhinoceros
8,59,4,6,okapi
8,48,3,15,okapi
8,43,9,7,cheetah
8,79,8,3,dolphin
8,35,13,9,rhinoceros
8,41,15,12,cheetah
8,16,1,12,axolotl
8,78,0,2,rhinoceros
8,54,14,3,rhinoceros
8,30,0,5,rhinoceros
8,71,5,8,rhebok
8,34,13,3,rhinoceros
8,76,11,13,capybara
8,4,12,11,capybara
8,10,13,15,kangaroo
8,45,4,4,okapi
8,39,0,13,shoebill stork
8,0,9,4,dolphin
