gen,id,x,y,word
0,15,11,5,addax
0,61,4,2,rhinoceros
0,27,10,11,zebra
0,7,0,6,rhinoceros
0,40,4,12,wolf
0,29,3,15,sloth
0,43,11,3,cheetah
0,67,10,9,vulture
0,56,8,11,zebra
0,32,6,4,mongoose
0,10,2,10,badger
0,51,6,2,lemur
0,69,4,8,ibex
0,57,14,7,rhinoceros
0,47,0,4,mongoose
0,38,3,6,quiet lemming
0,17,12,11,fennec fox
0,36,9,4,addax
0,53,6,11,rhinoceros
0,9,5,7,tarsier
0,24,6,0,dog
0,62,3,4,komodo dragon
0,20,13,9,jaguar
0,60,5,6,giraffe
0,4,10,4,cheetah
0,52,1,9,dog
0,26,8,7,shrew
0,11,5,13,newt
0,12,12,6,narwhal
0,64,15,2,dog
0,50,0,0,shrew
0,18,4,4,okapi
0,63,2,1,ibex
0,72,15,12,dog
0,1,12,0,cheetah
0,13,8,1,elephant
0,70,13,5,sloth
0,14,13,4,sloth
0,30,6,7,giraffe
0,68,1,12,lemur
0,73,12,5,pangolin
0,8,7,3,quiet lemming
0,58,4,5,fennec fox
0,33,3,9,newt
0,54,0,13,aardvark
0,49,13,14,narwhal
0,35,14,8,fennec fox
0,31,9,15,ocelot
0,48,6,5,mongoose
0,66,15,8,xenopus frog
0,46,15,13,hedgehog
0,3,9,12,zebra
0,23,10,10,vulture
0,34,0,11,dog
0,44,1,13,pangolin
0,5,13,12,pangolin
0,55,11,13,monkey
0,76,3,8,narwhal
0,39,6,13,komodo dragon
0,21,5,11,rhinoceros
0,77,15,6,rhinoceros
0,41,7,11,ayana wallaby
0,2,3,1,ibex
0,16,5,3,capybara
0,42,13,15,cheetah
0,79,13,1,hedgehog
0,28,15,3,dog
0,6,9,1,elephant
0,78,6,1,dog
0,37,0,10,dog
0,0,4,9,aardvark
0,74,12,14,monkey
0,65,13,11,pangolin
0,59,4,10,tarsier
0,25,11,1,urial
0,75,0,12,vulture
0,45,8,0,elephant
0,22,3,0,sloth
0,71,4,13,newt
0,19,3,11,badger
1,37,0,9,red panda
1,33,3,8,dog
1,8,7,4,mongoose
1,22,3,15,newt
1,0,4,9,dog
1,65,13,10,pangolin
1,59,4,10,tarsier
1,36,10,3,pangolin
1,73,11,4,bilby
1,26,8,6,shrew
1,72,15,12,dog
1,23,9,10,vulture
1,76,3,7,narwhal
1,60,4,6,giraffe
1,7,0,7,rhinoceros
1,67,11,8,ostrich
1,31,10,0,ocelot
1,74,12,14,monkey
1,20,14,10,jaguar
1,46,15,14,hedgehog
1,17,12,10,fennec fox
1,12,13,7,rhinoceros
1,40,3,12,wolf
1,10,2,10,dog
1,25,12,1,cheetah
1,35,15,7,rhinoceros
1,48,6,5,giraffe
1,56,9,12,zebra
1,70,14,5,sloth
1,39,7,12,komodo dragon
1,49,14,14,cheetah
1,18,4,4,rhinoceros
