gen,id,x,y,word
0,35,4,9,giraffe
0,69,6,7,rhinoceros
0,66,13,2,rhinoceros
0,47,14,1,javan rhino
0,77,14,7,fox
0,21,0,13,okapi
0,18,8,2,penguin
0,1,13,1,cheetah
0,68,12,3,fox
0,24,7,15,iguana
0,29,2,4,zebra
0,14,2,8,wolf
0,49,7,7,axolotl
0,55,3,4,lion
0,16,9,13,kangaroo
0,41,8,7,kangaroo
0,78,1,8,lion
0,53,8,9,octopus
0,40,11,12,rhinoceros
0,23,9,9,tarantula
0,67,12,1,shark
0,2,3,7,wolf
0,7,15,6,axolotl
0,22,13,3,lion
0,26,6,13,numbat
0,8,4,13,octopus
0,62,5,2,kangaroo
0,39,10,4,elephant
0,57,10,5,elephant
0,9,10,8,okapi
0,44,5,3,tarantula
0,51,10,9,dolphin
0,43,11,7,okapi
0,75,0,15,axolotl
0,19,5,8,zebra
0,28,6,0,iguana
0,0,12,14,cardinalfish
0,50,9,14,elephant
0,15,4,10,mongoose
0,37,15,8,fox
0,61,7,14,iguana
0,3,2,12,thekla lizard
0,11,10,1,fox
0,27,15,9,vulture
0,30,11,6,octopus
0,13,14,14,bengal tiger
0,6,1,1,anteater
0,52,10,10,dolphin
0,42,6,9,mongoose
0,45,10,13,elephant
0,73,8,1,penguin
0,4,0,7,polar bear
0,31,7,8,anteater
0,64,2,9,cardinalfish
0,36,8,6,stingray
0,71,12,10,vulture
0,76,2,1,anteater
0,46,2,15,hedgehog
0,5,5,11,gazelle
0,58,5,12,iguana
0,20,14,11,xenoglaux owl
0,59,11,3,fox
0,54,1,6,fox
0,74,12,11,rhinoceros
0,48,2,5,zebra
0,10,9,12,kangaroo
0,33,5,9,zebra
0,34,13,13,yellow marmoset
0,72,8,11,numbat
0,79,0,8,eagles
0,65,12,6,thekla lizard
0,25,5,7,takin
0,12,9,7,stingray
0,70,8,14,cheetah
0,32,7,0,giraffe
0,56,14,8,uakari monkey
0,63,12,7,octopus
0,38,6,5,wolf
0,60,0,5,cheetah
0,17,5,14,hedgehog
1,63,13,8,octopus
1,19,5,8,zebra
1,65,12,6,thekla lizard
1,12,10,6,elephant
1,21,0,14,okapi
1,3,3,12,mongoose
1,8,4,13,octopus
1,77,14,7,tiger
1,32,7,0,penguin
1,22,14,3,rhinoceros
1,17,5,14,hedgehog
1,33,4,8,giraffe
1,45,10,14,elephant
1,35,3,8,giraffe
1,40,12,13,rhinoceros
1,58,5,12,iguana
1,48,3,4,zebra
1,50,8,13,crocodile
1,61,7,13,cheetah
1,59,10,3,elephant
1,49,7,6,axolotl
1,78,0,8,lion
1,41,7,7,kangaroo
1,68,12,2,fox
1,62,5,2,kangaroo
1,71,13,11,peregrine falcon
1,1,13,2,lion
1,23,9,9,tarantula
1,27,14,9,vulture
1,75,1,0,axolotl
1,67,12,1,shark
1,55,3,5,wolf
1,11,11,1,fox
1,20,15,12,okapi
1,30,11,6,okapi
1,43,11,7,okapi
1,6,2,0,anteater
1,29,3,3,zebra
1,4,0,6,cheetah
1,42,6,9,mongoose
1,72,8,11,kangaroo
1,46,2,14,hedgehog
1,5,4,11,gazelle
1,51,10,9,rhinoceros
1,66,14,2,rhinoceros
1,56,15,9,uakari monkey
1,69,5,7,rhinoceros
1,13,15,14,okapi
1,36,7,5,wolf
1,70,8,14,cheetah
1,57,10,4,elephant
1,39,9,5,elephant
1,15,3,11,mongoose
1,52,10,10,rhinoceros
1,37,15,8,lion
1,24,7,15,penguin
1,0,11,13,cardinalfish
1,31,7,8,anteater
1,26,6,13,potoroo
1,10,9,12,kangaroo
1,16,9,13,kangaroo
1,54,1,7,eagles
1,73,8,1,penguin
1,7,14,5,axolotl
1,47,13,0,shark
1,9,9,8,okapi
1,44,4,2,kangaroo
1,28,5,0,iguana
1,2,3,6,wolf
1,18,9,1,penguin
1,25,4,6,wolf
1,76,2,1,anteater
1,34,14,13,okapi
1,64,2,9,cardinalfish
1,53,7,10,kangaroo
1,38,6,6,hippopotamus
1,60,1,5,cheetah
1,79,0,7,eagles
1,14,2,8,falcons
1,74,11,10,rhinoceros
2,6,1,1,anteater
2,44,5,1,kangaroo
2,8,4,14,iguana
2,41,7,7,kangaroo
2,75,0,15,okapi
2,3,3,12,mongoose
2,25,4,6,rhinoceros
2,65,12,6,thekla lizard
2,28,4,15,iguana
2,23,8,10,tarantula
2,61,7,13,cheetah
2,50,8,13,kangaroo
2,70,8,14,penguin
2,55,3,5,wolf
2,67,13,1,shark
2,76,2,2,anteater
2,27,14,9,vulture
2,11,11,0,fox
2,7,13,6,axolotl
2,46,1,15,hedgehog
2,77,14,7,tiger
2,26,7,14,cheetah
2,57,10,4,okapi
2,32,8,15,penguin
2,72,9,10,rhinoceros
2,56,15,9,lion
2,18,10,1,fox
2,43,12,8,okapi
2,42,6,9,kangaroo
2,10,9,12,kangaroo
2,30,11,5,okapi
2,49,7,6,axolotl
2,60,1,6,cheetah
2,39,10,5,okapi
2,71,12,12,okapi
2,73,8,1,penguin
2,24,7,15,penguin
2,78,0,8,lion
2,58,5,12,iguana
2,9,9,7,okapi
2,54,1,7,eagles
2,66,14,2,rhinoceros
2,36,6,4,wolf
2,52,9,11,rhinoceros
2,62,4,3,kangaroo
2,37,15,8,eagles
2,14,2,7,falcons
2,47,12,1,shark
2,64,2,9,cardinalfish
2,5,3,11,springboks
2,13,14,14,okapi
2,51,11,8,elephant
2,0,11,14,cardinalfish
2,22,15,2,rhinoceros
2,20,14,13,okapi
2,69,5,7,rhinoceros
2,74,11,11,rhinoceros
2,40,11,12,rhinoceros
2,31,8,7,anteater
2,15,4,12,gazelle
2,68,12,2,elephant
2,33,4,9,giraffe
2,19,5,8,hippopotamus
2,1,13,3,rhinoceros
2,38,6,7,hippopotamus
2,53,7,10,kangaroo
2,35,2,8,giraffe
2,45,9,14,elephant
2,63,13,8,okapi
2,16,9,13,kangaroo
2,2,2,6,wolf
2,21,0,14,okapi
2,12,10,7,okapi
2,59,11,3,elephant
2,4,0,6,eagles
2,48,4,4,kangaroo
2,17,5,15,armadillo
2,29,3,3,kangaroo
2,34,13,13,okapi
2,79,15,7,eagles
3,1,12,3,elephant
3,25,4,6,rhinoceros
3,71,12,12,okapi
3,38,5,8,hippopotamus
3,68,11,2,elephant
3,22,0,2,rhinoceros
3,32,8,15,penguin
3,64,2,10,cardinalfish
3,40,10,11,rhinoceros
3,39,9,4,okapi
3,19,4,8,gazelle
3,74,10,10,okapi
3,41,8,8,kangaroo
3,62,3,2,kangaroo
3,4,0,6,eagles
3,67,14,0,shark
3,76,2,2,kangaroo
3,43,12,8,okapi
3,16,10,14,kangaroo
3,77,14,7,tiger
3,49,6,7,axolotl
3,6,1,2,rhinoceros
3,31,7,8,anteater
3,26,7,14,penguin
3,65,11,7,thekla lizard
3,58,4,11,iguana
3,73,7,0,penguin
3,37,0,9,eagles
3,42,5,9,hippopotamus
3,27,14,8,eagles
3,63,13,8,okapi
3,79,15,7,eagles
3,56,15,9,lion
3,14,2,7,eland
3,34,13,13,okapi
3,44,4,1,kangaroo
3,78,0,7,eagles
3,10,10,12,bilby
3,47,12,0,shark
3,24,7,15,kangaroo
3,57,10,4,okapi
3,0,11,15,cardinalfish
3,52,9,11,rhinoceros
3,21,1,13,okapi
3,66,14,3,rhinoceros
3,20,14,13,okapi
3,50,9,13,kangaroo
3,13,15,14,okapi
3,75,1,0,okapi
3,2,2,6,eagles
3,28,5,14,iguana
3,51,10,8,okapi
3,15,5,11,gazelle
3,33,3,10,giraffe
3,54,1,8,eagles
3,9,9,7,kangaroo
3,8,4,15,armadillo
3,60,1,5,falcons
3,36,7,5,wolf
3,7,12,7,okapi
3,5,3,12,springboks
3,17,4,0,armadillo
3,11,11,0,fox
3,3,2,11,mongoose
3,12,9,6,okapi
3,69,5,7,rhinoceros
3,46,2,15,okapi
3,55,3,5,wolf
3,30,12,5,okapi
3,72,9,10,rhinoceros
3,70,8,14,kangaroo
3,35,2,8,giraffe
3,23,9,9,okapi
3,53,7,10,kangaroo
3,61,8,12,cheetah
3,29,3,3,kangaroo
3,48,5,3,kangaroo
3,59,10,3,okapi
3,18,11,1,shark
3,45,10,13,elephant
4,8,4,15,armadillo
4,39,10,3,okapi
4,77,13,6,tiger
4,15,4,10,gazelle
4,25,4,7,eagles
4,2,3,7,eagles
4,13,15,15,okapi
4,16,9,14,kangaroo
4,73,7,0,penguin
4,63,13,8,okapi
4,23,8,10,okapi
4,6,0,3,falcons
4,26,6,13,penguin
4,10,10,12,jerboas
4,55,4,5,wolf
4,27,15,9,eagles
4,19,4,8,eagles
4,20,14,14,okapi
4,11,10,1,shark
4,33,4,9,hippopotamus
4,68,10,2,okapi
4,28,4,13,iguana
4,4,15,7,eagles
4,3,1,11,mongoose
4,18,10,0,penguin
4,49,7,7,axolotl
4,12,9,5,wolf
4,31,7,8,hippopotamus
4,59,9,2,camelopardalis
4,30,12,5,tiger
4,42,6,9,hippopotamus
4,79,15,8,eagles
4,58,4,11,iguana
4,1,13,2,elephant
4,60,1,4,falcons
4,38,5,8,hippopotamus
4,5,2,12,okapi
4,34,13,13,okapi
4,51,9,8,okapi
4,61,8,13,cheetah
4,7,11,8,okapi
4,53,7,9,muskox
4,62,3,1,kangaroo
4,0,11,15,cardinalfish
4,36,8,5,wolf
4,75,1,15,okapi
4,24,7,15,kangaroo
4,37,0,9,eagles
4,46,3,0,okapi
4,45,11,12,elephant
4,43,11,9,okapi
4,50,8,14,kangaroo
4,52,9,11,rhinoceros
4,32,9,15,penguin
4,74,10,10,okapi
4,78,1,6,eagles
4,29,4,3,kangaroo
4,65,11,7,kangaroo
4,48,6,3,kangaroo
4,41,9,9,okapi
4,56,0,10,lion
4,44,4,1,kangaroo
4,70,7,13,cheetah
4,17,5,1,armadillo
4,47,13,0,shark
4,35,3,9,giraffe
4,67,15,0,okapi
4,72,9,10,okapi
4,54,1,8,eagles
4,14,1,7,eagles
4,71,12,13,okapi
4,76,2,2,kangaroo
4,57,10,4,okapi
4,66,15,4,rhinoceros
4,69,5,7,eagles
4,22,15,1,okapi
4,40,9,12,rhinoceros
4,9,10,6,kangaroo
4,21,1,13,okapi
4,64,1,9,eagles
5,26,7,12,penguin
5,45,12,13,water chevrotain
5,10,10,12,rhinoceros
5,77,13,6,tiger
5,55,5,5,wolf
5,24,6,14,kangaroo
5,63,14,7,okapi
5,46,3,0,kangaroo
5,19,4,8,hippopotamus
5,48,5,4,wolf
5,68,11,3,okapi
5,52,9,11,okapi
5,39,10,2,okapi
5,18,10,0,penguin
5,23,8,11,penguin
5,13,15,15,okapi
5,8,4,15,armadillo
5,31,8,9,okapi
5,74,10,9,okapi
5,49,6,7,eagles
5,0,11,14,elephant
5,72,9,10,okapi
5,40,9,12,rhinoceros
5,32,9,15,kangaroo
5,22,14,0,okapi
5,47,13,15,okapi
5,6,0,4,barn owl
5,42,5,10,hippopotamus
5,69,6,8,eagles
5,34,12,12,okapi
5,15,3,10,gazelle
