gen,id,x,y,word
0,37,2,14,shrews
0,72,8,14,rhinoceros
0,56,0,2,dugong
0,33,7,12,mongoose
0,25,12,9,wombat
0,44,4,15,stink bad ger
0,29,14,8,common warthog
0,8,7,11,mongoose
0,39,2,0,koala
0,17,0,4,rhinoceros
0,64,0,8,zebra
0,1,10,9,okapi
0,27,1,11,echidna
0,40,2,3,anteater
0,36,5,0,hedgehog
0,35,12,8,moustached capuchin
0,22,1,14,zebra
0,18,1,2,tapirus
0,9,5,13,fossa
0,53,11,15,koala
0,34,12,15,koala
0,26,12,6,giraffe
0,0,9,1,jaguarundi
0,15,8,9,okapi
0,75,11,8,lemur
0,73,6,2,vulture
0,3,15,12,ostrich
0,14,9,9,okapi
0,4,11,9,pangolin
0,30,3,12,iguana
0,2,8,7,axolotl
0,59,11,4,tapirus
0,28,4,11,dugong
0,62,7,2,vulture
0,66,0,15,zebra
0,16,9,7,koala
0,78,12,2,tapirus
0,61,10,6,lemur
0,21,3,5,iguana
0,20,7,3,vulture
0,24,15,6,shrews
0,57,2,12,numbat
0,49,1,13,zebra
0,19,12,7,numbat
0,76,8,11,mongoose
0,58,13,7,fossa
0,23,4,8,zebra
0,10,10,0,hedgehog
0,54,2,1,bushbaby
0,47,3,13,mongoose
0,7,4,2,bushbaby
0,67,14,12,ostrich
0,13,0,5,serval
0,11,15,1,new zealand fur seal
0,41,4,0,pudu
0,68,0,14,zebra
0,42,4,13,iguana
0,77,6,11,mongoose
0,38,6,1,vulture
0,12,0,10,lemur
0,50,13,14,pudu
0,51,14,1,vulture
0,46,4,14,stingray
0,69,7,6,tarsier
0,65,8,6,pangolin
0,31,2,5,axolotl
0,55,9,6,echidna
0,70,14,7,hedgehog
0,79,13,3,numbat
0,45,12,0,koala
0,5,9,14,rhinoceros
0,71,3,7,shrews
0,6,13,8,wombat
0,60,8,12,stingray
0,52,7,15,rhinoceros
0,63,2,4,bushbaby
0,48,15,4,serval
0,74,11,10,vulture
0,43,12,3,tapirus
0,32,3,3,new zealand fur seal
1,24,0,5,shrews
1,69,7,7,tarsier
1,49,2,14,koala
1,18,0,2,tapirus
1,77,6,12,mongoose
1,78,11,1,tapirus
1,56,15,2,dugong
1,43,12,3,tapirus
1,61,10,6,lemur
1,73,7,1,vulture
1,41,3,0,pudu
1,25,12,9,wombat
1,45,13,1,koala
1,19,11,6,numbat
1,8,7,11,mongoose
1,74,10,9,okapi
1,10,9,0,rhinoceros
1,32,3,3,new zealand fur seal
1,64,0,9,zebra
1,68,1,13,zebra
1,79,14,4,numbat
1,29,14,8,wombat
1,63,1,5,bushbaby
1,52,7,0,rhinoceros
1,11,14,2,new zealand fur seal
1,72,7,14,rhinoceros
1,6,13,8,wombat
1,31,3,5,axolotl
1,1,9,10,okapi
1,2,9,8,koala
1,66,15,15,zebra
1,54,1,2,serval
1,70,14,7,hedgehog
1,0,9,2,jaguarundi
1,47,3,13,dugong
1,67,14,12,ostrich
1,71,2,6,shrews
1,34,12,15,koala
1,26,13,7,fossa
1,23,3,7,zebra
1,50,13,13,pudu
1,14,9,9,okapi
1,9,6,14,fossa
1,40,2,2,anteater
1,27,1,11,echidna
1,76,8,11,mongoose
1,35,12,8,moustached capuchin
1,65,8,6,pangolin
1,28,4,12,dugong
1,4,10,10,pangolin
1,13,0,6,numbat
1,38,6,1,vulture
1,59,12,4,tapirus
1,30,2,13,iguana
1,16,9,7,koala
1,33,6,13,mongoose
1,5,9,15,rhinoceros
1,15,7,10,okapi
1,55,9,6,pangolin
1,7,5,1,bushbaby
1,75,11,8,lemur
1,46,3,14,stingray
1,21,4,6,iguana
1,42,4,13,iguana
1,3,14,13,ostrich
1,20,6,2,vulture
1,22,1,14,okapi
1,53,12,14,koala
1,17,15,5,numbat
1,48,0,3,serval
1,36,5,0,hedgehog
1,60,8,12,mongoose
1,58,13,6,fossa
1,57,2,12,dugong
1,62,8,1,vulture
1,12,0,10,lemur
1,51,13,2,vulture
1,44,4,15,stink bad ger
1,37,3,15,shrews
1,39,2,15,koala
2,55,10,6,pangolin
2,2,8,7,koala
2,65,7,5,pangolin
2,57,2,12,stingray
2,8,6,11,dugong
2,13,1,7,zebra
2,11,13,3,vulture
2,10,9,15,rhinoceros
2,1,8,9,okapi
2,17,0,4,numbat
2,61,11,5,lemur
2,15,7,10,okapi
2,53,12,14,koala
2,5,9,14,rhinoceros
2,40,3,1,anteater
2,9,6,14,fossa
2,0,8,2,vulture
2,42,5,13,iguana
2,54,0,3,numbat
2,7,5,2,vulture
2,52,7,0,rhinoceros
2,16,9,7,numbat
2,69,6,6,tarsier
2,77,7,11,mongoose
2,29,14,8,potto
2,3,15,12,ostrich
2,19,10,7,numbat
2,12,0,10,lemur
2,78,12,0,tapirus
2,4,9,11,pangolin
2,31,4,5,axolotl
2,79,13,4,numbat
2,18,15,2,tapirus
2,51,13,2,vulture
2,49,2,14,koala
2,73,7,2,vulture
2,14,10,9,water chevrotain
2,28,5,11,dugong
2,75,12,8,sifaka
2,25,12,9,wombat
2,27,2,11,echidna
2,70,15,6,porcupine
2,56,14,3,dugong
2,20,5,3,vulture
2,41,3,0,pudu
2,59,12,5,lemur
2,62,8,1,vulture
2,47,3,13,dugong
2,76,7,12,mongoose
2,37,3,15,shrews
2,34,11,15,koala
2,35,13,9,wombat
2,6,12,7,kipunji
2,45,13,0,tapirus
2,58,13,6,fossa
2,39,2,0,koala
2,60,9,13,mongoose
2,64,1,10,zebra
2,23,2,7,zebra
2,63,1,5,serval
2,67,14,12,ostrich
2,43,11,4,tapirus
2,46,2,13,stingray
2,66,0,15,zebra
2,24,1,6,shrews
2,33,6,13,mongoose
2,38,6,1,vulture
2,32,2,4,new zealand fur seal
2,44,5,14,fossa
2,36,5,1,hedgehog
2,48,1,4,serval
2,68,0,13,zebra
2,50,13,12,pudu
2,71,2,5,shrews
2,72,7,14,rhinoceros
2,74,10,10,okapi
2,26,14,6,fossa
2,21,5,7,iguana
2,30,3,12,stingray
2,22,0,14,zebra
3,14,9,9,koala
3,3,0,11,ostrich
3,64,1,10,tibetan antelope
3,2,9,8,koala
3,10,10,0,rhinoceros
3,36,5,0,hedgehog
3,0,9,2,vulture
3,27,3,10,echidna
3,6,12,7,kipunji
3,7,5,3,vulture
3,53,12,13,koala
3,41,2,1,pudu
3,61,11,5,lemur
3,21,5,6,axolotl
3,19,9,6,numbat
3,69,7,7,okapi
3,31,5,5,axolotl
3,45,14,15,tapirus
3,42,5,12,stingray
3,74,11,11,okapi
3,48,2,5,zebra
3,67,15,13,ostrich
3,75,13,7,wombat
3,40,3,1,anteater
3,4,8,12,pangolin
3,52,8,0,rhinoceros
3,28,5,10,dugong
3,47,4,13,dugong
3,33,6,13,mongoose
3,72,8,14,mongoose
3,77,6,12,mongoose
3,22,15,14,tapirus
3,11,14,4,vulture
3,62,7,1,vulture
3,26,15,6,zebra
3,79,13,4,dugong
3,30,4,11,stingray
3,43,11,4,lemur
3,39,1,1,numbat
3,37,3,0,shrews
3,17,15,5,vulture
3,15,7,10,okapi
3,18,0,1,tapirus
3,63,1,5,zebra
3,5,9,14,mongoose
3,29,15,9,potto
3,44,6,15,fossa
3,71,3,4,shrews
3,59,12,4,lemur
3,50,12,11,okapi
3,55,10,5,pangolin
3,13,0,7,zebra
3,32,2,4,serval
3,54,1,2,numbat
3,9,6,14,fossa
3,24,1,6,shrews
3,60,9,13,mongoose
3,23,3,6,zebra
3,66,1,0,tapirus
3,76,7,12,mongoose
3,8,6,11,mongoose
3,35,13,8,wombat
3,25,12,8,wombat
3,16,9,7,numbat
3,58,12,6,fossa
3,57,3,11,stingray
3,49,1,15,koala
3,78,12,15,tapirus
3,70,14,5,fossa
3,20,4,3,vulture
3,34,10,14,koala
3,51,12,2,vulture
3,73,8,3,vulture
3,46,1,14,zebra
3,38,6,1,vulture
3,12,15,10,lemur
3,56,14,3,dugong
3,68,0,14,tapirus
3,1,7,8,okapi
3,65,7,5,pangolin
4,66,0,1,tapirus
4,61,11,5,lemur
4,52,7,15,tapir
